Store_Ratio,Basket_Ratio,Store_Score,Store_Presence,Score_3,popularity
0.144,0.0446,-31.839,0.947,0.0315,5
0.306,0.118,-22.565,0.974,0.0369,4
0.568,0.1889999999999999,-13.214,0.882,0.325,4
0.476,0.534,-9.299,0.736,0.74,4
0.401,0.953,-4.276,1.83e-05,0.555,4
0.633,0.904,-5.09,0.0337,0.259,4
0.0751,0.999,-20.275,0.627,1e-05,4
0.078,0.0812,-21.87,0.8740000000000001,0.0395,3
0.292,0.00456,-28.648000000000003,0.992,0.239,3
0.557,0.8540000000000001,-5.877999999999999,0.00467,0.3989999999999999,4
0.223,0.0233,-24.655,0.986,0.0686,3
0.5489999999999999,0.1689999999999999,-13.433,0.918,0.36,4
0.368,0.536,-7.973,0.765,0.8290000000000001,4
0.46,0.5870000000000001,-10.163,0.909,0.961,4
0.691,0.6579999999999999,-6.496,0.3979999999999999,0.617,4
0.622,0.5329999999999999,-8.387,0.514,0.629,4
0.221,0.13,-16.008,0.768,0.0597,4
0.495,0.295,-10.357,0.604,0.201,4
0.492,0.979,-2.315,0.000367,0.315,4
0.598,0.871,-6.468999999999999,0.222,0.962,4
0.74,0.6920000000000001,-7.285,0.124,0.304,4
0.638,0.367,-7.906000000000001,0.84,0.2189999999999999,4
0.593,0.84,-4.618,0.000105,0.8909999999999999,4
0.7020000000000001,0.25,-16.250999999999998,0.7609999999999999,0.654,4
0.178,0.0201,-26.864,0.915,0.0351,3
0.6990000000000001,0.8370000000000001,-5.172999999999999,0.103,0.348,4
0.402,0.0396,-26.635,0.992,0.0934,4
0.551,0.214,-17.887,0.945,0.0471,4
0.153,0.0845,-20.002,0.8959999999999999,0.0272,1
0.923,0.484,-11.473,0.053,0.8140000000000001,4
0.291,0.144,-22.11,0.972,0.0381,4
0.539,0.8109999999999999,-11.224,0.0616,0.5529999999999999,4
0.6859999999999999,0.529,-9.699,0.123,0.313,4
0.715,0.638,-5.577000000000001,0.457,0.29,4
0.7340000000000001,0.873,-5.267,0.0128,0.507,4
0.726,0.188,-15.896,0.6409999999999999,0.451,4
0.7759999999999999,0.6509999999999999,-7.41,0.0136,0.747,4
0.5770000000000001,0.303,-9.965,0.918,0.327,1
0.54,0.0196,-31.963,0.996,0.327,4
0.7090000000000001,0.8240000000000001,-8.824,0.207,0.867,4
0.6679999999999999,0.6779999999999999,-5.893,0.0393,0.275,4
0.644,0.0795,-17.599,0.987,0.204,4
0.452,0.0238,-27.5,0.995,0.36,4
0.52,0.423,-4.742,0.617,0.237,4
0.794,0.7559999999999999,-7.16,0.11,0.775,4
0.451,0.0337,-31.278,0.981,0.0794,3
0.601,0.574,-8.166,0.579,0.8,4
0.735,0.32,-11.32,0.528,0.401,4
0.49,0.716,-6.681,0.022,0.288,4
0.436,0.0156,-21.638,0.993,0.11,1
0.433,0.349,-8.18,0.879,0.357,4
0.512,0.0107,-21.011,0.995,0.556,4
0.246,0.172,-20.009,0.985,0.331,4
0.532,0.208,-11.161,0.98,0.1369999999999999,4
0.408,0.708,-5.001,0.1369999999999999,0.423,3
0.616,0.525,-7.065,0.401,0.427,4
0.317,0.1689999999999999,-17.989,0.966,0.0444,4
0.8,0.56,-4.8180000000000005,0.057,0.45,4
0.728,0.725,-9.87,0.649,0.962,4
0.26,0.0469,-25.14,0.982,0.1,4
0.507,0.341,-18.222,0.98,0.261,4
0.6890000000000001,0.5329999999999999,-14.205,0.321,0.898,4
0.6579999999999999,0.713,-7.622999999999999,0.5820000000000001,0.518,4
0.247,0.144,-20.937,0.965,0.0191,3
0.3329999999999999,0.7929999999999999,-11.679,0.0763,0.546,3
0.317,0.545,-6.439,0.039,0.14,5
0.8859999999999999,0.26,-11.675999999999998,0.7929999999999999,0.516,4
0.6729999999999999,0.103,-22.765,0.871,0.284,4
0.27,0.0027,-26.207,0.993,0.4,3
0.222,0.105,-14.948,0.987,0.039,1
0.738,0.621,-7.313,0.424,0.715,4
0.665,0.365,-13.03,0.653,0.865,4
0.51,0.447,-13.044,0.637,0.405,4
0.477,0.0418,-21.168000000000003,0.995,0.295,4
0.56,0.8270000000000001,-5.393,0.0098599999999999,0.639,4
0.611,0.56,-6.787999999999999,0.0125,0.2739999999999999,4
0.649,0.606,-12.038,0.626,0.618,4
0.254,0.247,-18.086,0.737,0.0397,4
0.321,0.168,-22.814,0.966,0.0783,4
0.309,0.0883,-17.455,0.847,0.0242,4
0.741,0.606,-7.365,0.59,0.711,4
0.44,0.34,-10.37,0.872,0.361,4
0.479,0.0631,-19.122,0.8540000000000001,0.0967,4
0.664,0.573,-6.519,0.613,0.5660000000000001,4
0.659,0.858,-7.93,0.0881,0.784,4
0.083,0.999,-12.904000000000002,0.155,1e-05,4
0.374,0.0653,-29.019,0.995,0.318,3
0.5770000000000001,0.371,-10.630999999999998,0.5720000000000001,0.3429999999999999,4
0.45,0.936,-4.315,0.106,0.841,4
0.6609999999999999,0.3929999999999999,-8.199,0.546,0.165,4
0.495,0.634,-5.454,0.2789999999999999,0.363,4
0.563,0.555,-8.897,0.476,0.2269999999999999,4
0.369,0.897,-8.644,3.06e-05,0.255,4
0.5670000000000001,0.159,-13.648,0.914,0.436,4
0.17,0.17,-23.001,0.878,0.0777,4
0.877,0.795,-5.074,0.0075299999999999,0.375,4
0.6729999999999999,0.8420000000000001,-4.627,0.06,0.897,4
0.315,0.0203,-27.24,0.954,0.0448,4
0.885,0.68,-3.837,0.131,0.78,4
0.778,0.8240000000000001,-5.892,0.284,0.7559999999999999,4
0.733,0.8590000000000001,-5.03,0.479,0.52,4
0.389,0.889,-6.546,0.0415,0.524,4
0.573,0.446,-13.189,0.7190000000000001,0.21,4
0.5920000000000001,0.611,-7.252999999999999,0.00135,0.367,4
0.642,0.29,-10.651,0.965,0.5379999999999999,4
0.1689999999999999,0.0279,-22.02,0.726,0.0337,4
0.8270000000000001,0.5539999999999999,-9.999,0.0973,0.3779999999999999,4
0.42,0.956,-2.195,0.0271,0.529,4
0.552,0.914,-5.971,0.408,0.6809999999999999,4
0.5710000000000001,0.767,-5.16,0.336,0.605,4
0.7,0.0366,-28.372,0.991,0.0399,3
0.7759999999999999,0.509,-6.266,0.192,0.485,4
0.7190000000000001,0.7190000000000001,-4.556,0.16,0.887,4
0.828,0.807,-6.972,0.00808,0.8109999999999999,4
0.273,0.0132,-27.314,0.995,0.104,3
0.51,0.917,-4.806,0.0054,0.313,4
0.765,0.6890000000000001,-5.6160000000000005,0.236,0.497,4
0.679,0.373,-16.642,0.66,0.585,4
0.526,0.882,-4.006,0.0014,0.424,4
0.445,0.0125,-29.448,0.996,0.5379999999999999,4
0.492,0.0312,-19.768,0.987,0.127,4
0.504,0.76,-4.246,0.286,0.64,4
0.889,0.716,-6.146,0.0595,0.296,4
0.7020000000000001,0.508,-7.105,0.144,0.143,4
0.911,0.762,-5.647,0.12,0.58,4
0.6679999999999999,0.765,-4.728,0.00527,0.591,1
0.256,0.063,-26.677,0.8390000000000001,0.0758,4
0.0829,0.0695,-21.732,0.947,0.0375,1
0.753,0.525,-8.32,0.152,0.482,4
0.645,0.96,-6.497000000000001,0.0773,0.637,4
0.5770000000000001,0.6759999999999999,-11.931,0.000895,0.6759999999999999,4
0.4029999999999999,0.88,-5.872000000000001,0.00582,0.235,4
0.152,0.0042899999999999,-35.19,0.994,0.106,5
0.892,0.47,-8.413,0.75,0.784,4
0.565,0.336,-16.387,0.307,0.7959999999999999,4
0.295,0.0693,-25.177,0.99,0.262,3
0.55,0.305,-13.223,0.0749,0.0527,1
0.742,0.845,-6.119,0.1889999999999999,0.301,4
0.302,0.0783,-14.968,0.956,0.231,5
0.889,0.34,-7.773,0.218,0.716,4
0.812,0.759,-5.941,0.0279,0.77,4
0.83,0.467,-10.936,0.0551,0.8370000000000001,4
0.7490000000000001,0.8859999999999999,-2.58,0.258,0.963,4
0.8170000000000001,0.306,-11.959,0.1119999999999999,0.402,4
0.556,0.7120000000000001,-7.261,0.376,0.467,4
0.426,0.541,-4.465,0.162,0.203,4
0.523,0.984,-3.695,1.86e-05,0.324,4
0.541,0.688,-5.184,0.00479,0.649,4
0.6609999999999999,0.7120000000000001,-9.638,0.346,0.1119999999999999,4
0.648,0.352,-10.11,0.6920000000000001,0.173,4
0.672,0.466,-8.902000000000001,0.606,0.066,4
0.765,0.523,-4.333,0.184,0.3939999999999999,4
0.257,0.182,-17.847,0.993,0.267,4
0.536,0.828,-7.742000000000001,0.0857,0.848,4
0.1889999999999999,0.0678,-23.029,0.974,0.182,4
0.816,0.409,-7.576,0.862,0.898,4
0.481,0.3389999999999999,-8.639,0.7659999999999999,0.114,4
0.597,0.0989,-24.176,0.774,0.298,4
0.7,0.725,-5.644,0.0524,0.192,4
0.653,0.637,-10.151,0.622,0.779,4
0.746,0.746,-5.046,0.152,0.733,4
0.226,0.0315,-27.615,0.989,0.0381,4
0.802,0.419,-8.455,0.3779999999999999,0.639,4
0.419,0.4629999999999999,-9.561,0.34,0.261,4
0.75,0.961,-4.166,0.0941,0.911,4
0.366,0.617,-9.011,0.055,0.127,4
0.867,0.908,-4.993,0.319,0.785,4
0.413,0.0905,-31.306,0.962,0.4529999999999999,3
0.425,0.0936,-19.403,0.99,0.1989999999999999,3
0.805,0.629,-8.519,0.818,0.6729999999999999,4
0.462,0.8009999999999999,-7.405,0.0006389999999999,0.442,4
0.77,0.8340000000000001,-3.375,0.61,0.628,4
0.8079999999999999,0.748,-4.162,0.00514,0.256,4
0.258,0.0878,-29.301,0.918,0.0365,4
0.547,0.0948,-19.988,0.986,0.261,4
0.642,0.5429999999999999,-11.517,0.222,0.442,4
0.599,0.79,-3.58,0.00257,0.961,4
0.647,0.299,-11.836,0.605,0.157,4
0.44,0.384,-12.331,0.8270000000000001,0.0912,4
0.366,0.314,-8.491,0.7959999999999999,0.371,5
0.6829999999999999,0.1969999999999999,-11.969,0.8740000000000001,0.379,3
0.583,0.7120000000000001,-8.222000000000001,0.263,0.614,4
0.3339999999999999,0.00732,-30.908,0.991,0.0964,4
0.669,0.191,-19.171,0.965,0.617,4
0.861,0.58,-7.07,0.0188,0.805,4
0.628,0.6509999999999999,-5.9670000000000005,0.442,0.579,4
0.695,0.762,-3.497,0.192,0.5529999999999999,4
0.8079999999999999,0.652,-10.032,0.123,0.752,3
0.133,0.00155,-42.839,0.8290000000000001,0.126,4
0.8170000000000001,0.7440000000000001,-5.625,0.0072,0.243,4
0.346,0.46,-18.068,0.833,0.0568,5
0.912,0.907,-3.799,0.00141,0.6659999999999999,4
0.585,0.436,-8.761000000000001,0.721,0.132,4
0.7759999999999999,0.332,-17.859,0.823,0.7090000000000001,4
0.8029999999999999,0.703,-7.58,0.5660000000000001,0.875,4
0.5720000000000001,0.742,-4.589,0.245,0.376,4
0.344,0.166,-11.54,0.726,0.185,3
0.71,0.6409999999999999,-7.687,0.242,0.764,4
0.8079999999999999,0.995,-6.607,6.74e-05,0.952,4
0.473,0.046,-19.171,0.609,0.147,4
0.532,0.759,-3.842,0.000123,0.293,4
0.55,0.618,-9.822,0.0564,0.429,4
0.597,0.6459999999999999,-7.377999999999999,0.28,0.364,4
0.7290000000000001,0.935,-3.572,0.278,0.961,4
0.6,0.688,-8.339,0.159,0.0793,4
0.593,0.354,-10.269,0.733,0.7929999999999999,4
0.6920000000000001,0.624,-6.492000000000001,0.368,0.487,4
0.561,0.0236,-29.608,0.995,0.181,3
0.363,0.147,-20.133,0.738,0.0378,4
0.655,0.606,-10.385,0.0603,0.765,4
0.802,0.7559999999999999,-10.791,0.0843,0.963,4
0.617,0.0934,-17.795,0.652,0.745,4
0.243,0.988,-3.485,6.17e-05,0.2769999999999999,4
0.81,0.7070000000000001,-9.949,0.0709,0.741,4
0.27,0.0181,-28.839,0.986,0.102,4
0.701,0.792,-8.644,0.142,0.9,4
0.439,0.847,-6.257999999999999,0.0246,0.298,4
0.8290000000000001,0.627,-4.533,0.153,0.733,4
0.6940000000000001,0.557,-6.134,0.2019999999999999,0.78,4
0.278,0.0775,-25.094,0.989,0.408,3
0.6509999999999999,0.4039999999999999,-12.925,0.957,0.285,4
0.72,0.802,-5.797000000000001,0.0921,0.723,4
0.546,0.372,-9.149,0.134,0.247,4
0.7140000000000001,0.203,-14.959,0.255,0.594,4
0.141,0.1369999999999999,-15.424,0.948,0.0353,4
0.747,0.86,-4.071000000000001,0.301,0.625,4
0.292,0.182,-15.076,0.118,0.203,4
0.79,0.424,-7.731,0.856,0.544,4
0.677,0.466,-6.621,0.63,0.88,4
0.306,0.0127,-27.759,0.986,0.215,4
0.648,0.846,-6.731,0.1989999999999999,0.815,4
0.879,0.626,-6.343999999999999,0.205,0.968,4
0.5579999999999999,0.7190000000000001,-5.603,0.1009999999999999,0.483,4
0.591,0.031,-23.892,0.994,0.5579999999999999,4
0.648,0.732,-5.194,0.225,0.324,4
0.2239999999999999,0.24,-11.948,0.777,0.0388,4
0.718,0.5760000000000001,-5.988,0.37,0.8109999999999999,4
0.282,0.00549,-34.431999999999995,0.937,0.119,4
0.126,0.0868,-15.584,2.8e-06,0.0305,4
0.701,0.6890000000000001,-5.182,0.4629999999999999,0.7090000000000001,4
0.322,0.205,-16.208,0.128,0.432,3
0.508,0.487,-7.02,0.297,0.376,4
0.687,0.613,-7.257000000000001,0.75,0.706,4
0.8859999999999999,0.26,-11.675999999999998,0.7929999999999999,0.516,4
0.46,0.602,-6.534,0.545,0.718,4
0.508,0.826,-4.088,0.018,0.4039999999999999,4
0.482,0.682,-4.717,0.186,0.3379999999999999,4
0.517,0.109,-17.762999999999998,0.865,0.138,3
0.578,0.578,-11.843,0.623,0.969,4
0.486,0.449,-10.298,0.166,0.5489999999999999,4
0.491,0.506,-6.1,0.153,0.244,4
0.447,0.0805,-20.874,0.994,0.178,4
0.6759999999999999,0.746,-7.837000000000001,0.0893,0.675,4
0.8290000000000001,0.373,-13.753,0.223,0.2289999999999999,4
0.742,0.888,-5.058,0.0237,0.6920000000000001,4
0.4379999999999999,0.281,-14.448,0.657,0.377,3
0.725,0.434,-8.767999999999999,0.0911,0.957,4
0.58,0.498,-6.901,0.198,0.111,4
0.768,0.8290000000000001,-5.109,0.0964,0.962,4
0.721,0.209,-19.821,0.133,0.568,4
0.209,0.0219,-25.95,0.954,0.0358,1
0.304,0.0432,-28.937,0.992,0.166,4
0.639,0.539,-11.919,0.573,0.735,4
0.18,0.0214,-29.703000000000003,0.511,0.0599,3
0.564,0.684,-6.332000000000001,0.6,0.653,4
0.51,0.759,-4.854,0.034,0.237,4
0.936,0.85,-5.856,0.304,0.965,4
0.488,0.341,-8.582,0.726,0.142,4
0.36,0.527,-9.883,0.2289999999999999,0.247,4
0.871,0.605,-5.941,0.2739999999999999,0.757,4
0.647,0.491,-9.962,0.5870000000000001,0.7440000000000001,4
0.235,0.0706,-25.768,0.982,0.0377,3
0.536,0.8140000000000001,-4.504,0.4029999999999999,0.7040000000000001,3
0.5710000000000001,0.505,-9.312,0.0757,0.276,4
0.539,0.56,-8.177,0.0471,0.727,3
0.52,0.586,-5.915,0.513,0.476,4
0.5589999999999999,0.754,-5.509,0.0153,0.303,4
0.725,0.347,-7.726,0.858,0.629,4
0.794,0.427,-15.492,0.3339999999999999,0.7509999999999999,4
0.63,0.0408,-20.196,0.992,0.121,3
0.626,0.04,-19.994,0.928,0.418,4
0.887,0.48,-11.994000000000002,0.0094,0.607,4
0.187,0.0405,-27.446,0.986,0.0522,4
0.938,0.731,-7.295,0.347,0.505,4
0.411,0.8009999999999999,-7.006,0.0011099999999999,0.0723,4
0.501,0.0921,-26.609,0.996,0.175,4
0.411,0.0638,-26.525,0.993,0.291,3
0.726,0.599,-10.771,0.0218,0.154,4
0.41,0.9,-4.249,0.0167,0.5579999999999999,4
0.556,0.561,-6.933,0.0774,0.518,4
0.176,0.103,-23.508000000000003,0.909,0.038,1
0.498,0.432,-14.386,0.688,0.365,3
0.308,0.4639999999999999,-9.032,0.418,0.318,4
0.68,0.76,-8.338,0.272,0.256,4
0.471,0.494,-10.407,0.387,0.373,4
0.628,0.8140000000000001,-5.742999999999999,0.0277,0.107,4
0.254,0.0157,-24.851,0.989,0.257,3
0.496,0.711,-11.327,0.0121,0.192,4
0.135,0.0385,-29.121,0.284,0.0329,4
0.6709999999999999,0.878,-4.735,0.213,0.967,4
0.633,0.2,-14.842,0.969,0.495,4
0.3929999999999999,0.163,-19.789,0.971,0.0969999999999999,4
0.532,0.418,-10.434,0.494,0.366,4
0.384,0.0117,-31.364,0.994,0.1669999999999999,3
0.407,0.417,-4.9,0.818,0.335,4
0.285,0.613,-8.934,0.113,0.456,4
0.1369999999999999,0.0308,-30.158,0.936,0.0389,4
0.889,0.25,-9.799,0.574,0.471,4
0.585,0.0359,-22.913,0.922,0.135,3
0.517,0.47,-7.827000000000001,0.638,0.25,4
0.122,0.238,-18.753,0.0471,0.218,4
0.626,0.36,-11.369000000000002,0.785,0.434,4
0.52,0.494,-9.684,0.2269999999999999,0.474,4
0.1369999999999999,0.0704,-23.522,0.967,0.0384,3
0.085,0.0181,-27.377,0.866,0.0353,5
0.379,0.833,-1.882,0.179,0.494,4
0.178,0.222,-20.304,0.377,0.0332,3
0.7440000000000001,0.2319999999999999,-13.419,0.235,0.445,4
0.746,0.726,-4.765,0.563,0.841,1
0.511,0.93,-5.172999999999999,0.00556,0.8809999999999999,4
0.379,0.023,-29.144,0.991,0.1639999999999999,4
0.569,0.63,-10.144,0.259,0.201,4
0.856,0.301,-6.71,0.196,0.5589999999999999,4
0.3829999999999999,0.21,-17.512,0.924,0.0547,4
0.597,0.7290000000000001,-4.023,0.0899,0.882,4
0.264,0.436,-11.04,0.89,0.507,4
0.455,0.929,-3.295,0.0875,0.484,4
0.916,0.703,-5.306,0.018,0.846,4
0.7859999999999999,0.56,-9.385,0.0511,0.7020000000000001,4
0.409,0.916,-3.181,0.000248,0.12,4
0.3879999999999999,0.0212,-27.574,0.996,0.215,4
0.0724,0.949,-16.442999999999998,0.0702,0.0137,4
0.602,0.348,-13.273,0.528,0.309,4
0.114,0.309,-19.155,0.722,0.032,4
0.211,0.0106,-30.884,0.98,0.0394,4
0.73,0.356,-10.137,0.741,0.266,4
0.547,0.718,-8.309,0.00325,0.868,4
0.7929999999999999,0.5720000000000001,-10.888,0.0496,0.825,4
0.7709999999999999,0.322,-12.924,0.947,0.7509999999999999,4
0.764,0.6459999999999999,-9.349,0.35,0.8859999999999999,4
0.516,0.7340000000000001,-5.59,0.0076,0.0386,4
0.183,0.308,-11.432,0.1989999999999999,0.0622,4
0.326,0.00998,-31.515,0.988,0.0392,3
0.4629999999999999,0.0392,-29.075,0.996,0.67,4
0.653,0.5770000000000001,-6.858,0.379,0.358,4
0.614,0.715,-6.4510000000000005,0.0849,0.231,4
0.115,1.0,-16.389,0.542,1e-05,4
0.536,0.591,-10.219,0.639,0.0725,4
0.5539999999999999,0.978,-3.554,0.111,0.594,4
0.588,0.883,-2.818,0.456,0.6940000000000001,3
0.5770000000000001,0.809,-4.371,0.3279999999999999,0.547,4
0.36,0.505,-9.129,0.0626,0.317,4
0.637,0.8109999999999999,-11.345,0.363,0.552,4
0.742,0.491,-9.669,0.131,0.449,4
0.485,0.038,-23.126,0.994,0.134,3
0.3389999999999999,0.972,-5.26,5.65e-06,0.125,4
0.621,0.1989999999999999,-13.788,0.976,0.178,4
0.364,0.0956,-23.637,0.996,0.275,4
0.721,0.337,-10.595999999999998,0.47,0.39,4
0.4429999999999999,0.5820000000000001,-11.357,0.336,0.382,4
0.865,0.69,-9.15,0.14,0.6829999999999999,4
0.743,0.74,-5.341,0.35,0.8320000000000001,4
0.155,0.1009999999999999,-24.592,0.722,0.0271,4
0.259,0.127,-21.331,0.813,0.0726,4
0.384,0.0117,-31.364,0.994,0.1669999999999999,3
0.0865,0.0431,-27.487,0.946,0.0388,4
0.843,0.675,-7.111000000000001,0.759,0.964,4
0.401,0.173,-14.466,0.973,0.149,4
0.81,0.268,-16.733,0.5489999999999999,0.625,4
0.489,0.423,-11.612,0.211,0.98,4
0.8340000000000001,0.738,-6.904,0.2,0.6559999999999999,4
0.757,0.537,-10.226,0.7440000000000001,0.928,4
0.114,0.0178,-31.477,0.972,0.0769,4
0.596,0.327,-11.569,0.775,0.65,4
0.133,0.953,-5.047,1.42e-06,0.158,4
0.473,0.316,-14.581,0.802,0.278,4
0.5529999999999999,0.24,-19.522,0.862,0.1639999999999999,3
0.7979999999999999,0.62,-7.079,0.414,0.235,4
0.765,0.1689999999999999,-18.361,0.952,0.58,4
0.0809,0.129,-25.228,0.466,0.0347,4
0.162,0.0167,-33.191,0.98,0.0376,3
0.8170000000000001,0.3989999999999999,-9.067,0.13,0.561,4
0.293,0.00502,-36.81,0.978,0.0519,1
0.6409999999999999,0.324,-5.851,0.698,0.273,4
0.762,0.7,-6.021,0.00261,0.608,4
0.569,0.41,-8.673,0.624,0.143,4
0.325,0.315,-9.265,0.64,0.252,3
0.722,0.922,-4.243,0.161,0.297,4
0.217,0.0693,-28.017,0.956,0.0782,3
0.43,0.7040000000000001,-8.008,0.000155,0.703,4
0.18,0.0311,-30.638,0.991,0.138,4
0.55,0.208,-17.36,0.75,0.04,4
0.3989999999999999,0.955,-5.593,0.00838,0.152,4
0.7120000000000001,0.748,-4.8660000000000005,0.0143,0.845,4
0.424,0.0421,-24.15,0.948,0.379,3
0.637,0.544,-6.855,0.391,0.7020000000000001,4
0.467,0.7609999999999999,-5.893,0.0186,0.257,4
0.425,0.957,-3.654,0.0009599999999999,0.599,4
0.5479999999999999,0.161,-14.991,0.861,0.309,4
0.4,0.2189999999999999,-12.557,0.867,0.238,3
0.636,0.674,-6.622999999999999,0.00542,0.8140000000000001,4
0.3989999999999999,0.0385,-18.913,0.971,0.179,3
0.6890000000000001,0.795,-4.633,0.15,0.513,4
0.078,0.4629999999999999,-22.575,0.129,0.0239,4
0.5589999999999999,0.594,-4.646,0.55,0.19,4
0.7120000000000001,0.225,-13.952,0.7390000000000001,0.41,4
0.15,0.00133,-47.576,0.947,0.0369,3
0.519,0.0122,-23.489,0.995,0.359,3
0.55,0.6659999999999999,-4.691,0.539,0.487,4
0.489,0.955,-2.7710000000000004,3.83e-05,0.815,4
0.546,0.979,-4.496,3.39e-05,0.18,4
0.296,0.0179,-32.339,0.994,0.0727,4
0.4479999999999999,0.7190000000000001,-2.5980000000000003,0.1169999999999999,0.449,4
0.397,0.2689999999999999,-13.249,0.89,0.0514,4
0.593,0.187,-9.614,0.831,0.345,3
0.725,0.4379999999999999,-9.602,0.593,0.76,4
0.8109999999999999,0.5870000000000001,-10.091,0.0829,0.758,4
0.639,0.923,-5.707999999999999,0.0674,0.7609999999999999,4
0.405,0.8440000000000001,-6.882000000000001,0.000259,0.0654,4
0.183,0.193,-14.774,0.917,0.225,4
0.162,0.00719,-32.384,0.985,0.0551,4
0.191,0.13,-28.665,0.92,0.0359,5
0.4579999999999999,0.0273,-26.902,0.98,0.3379999999999999,4
0.7809999999999999,0.295,-9.558,0.8029999999999999,0.4479999999999999,4
0.401,0.0419,-29.581,0.989,0.372,3
0.467,0.4379999999999999,-11.3,0.322,0.45,4
0.903,0.469,-10.429,0.6559999999999999,0.523,3
0.503,0.4379999999999999,-7.82,0.163,0.477,4
0.721,0.6809999999999999,-6.265,0.00665,0.495,4
0.752,0.733,-6.942,0.0294,0.529,4
0.8079999999999999,0.535,-12.521,0.179,0.848,4
0.1939999999999999,0.0958,-25.425,0.879,0.0742,4
0.782,0.685,-6.237,0.166,0.603,4
0.602,0.609,-7.803,0.0382,0.337,4
0.816,0.726,-3.998,0.099,0.65,4
0.5660000000000001,0.664,-5.303,0.634,0.437,4
0.731,0.857,-13.358,0.0798,0.691,4
0.377,0.132,-16.557000000000002,0.628,0.282,4
0.611,0.5479999999999999,-8.615,0.525,0.5529999999999999,4
0.715,0.6579999999999999,-12.567,0.401,0.835,3
0.655,0.736,-7.984,0.0625,0.8909999999999999,4
0.902,0.411,-5.311,0.176,0.667,4
0.143,0.00439,-33.568000000000005,0.959,0.1159999999999999,4
0.536,0.8079999999999999,-13.407,0.0579,0.6779999999999999,4
0.633,0.368,-9.061,0.685,0.345,1
0.368,0.5870000000000001,-6.676,0.309,0.391,4
0.5329999999999999,0.0492,-19.517,0.912,0.166,4
0.73,0.65,-5.735,0.242,0.951,4
0.795,0.18,-12.293,0.59,0.611,4
0.784,0.905,-4.171,0.731,0.925,4
0.461,0.604,-10.76,0.971,0.794,4
0.5670000000000001,0.619,-9.082,0.433,0.3879999999999999,4
0.473,0.5429999999999999,-8.112,0.1689999999999999,0.352,4
0.5920000000000001,0.502,-8.65,0.298,0.289,4
0.626,0.601,-6.4,0.266,0.181,4
0.562,0.605,-6.082000000000001,0.0579999999999999,0.433,4
0.754,0.913,-6.522,0.000546,0.517,4
0.252,0.0117,-29.444000000000003,0.995,0.252,4
0.6890000000000001,0.521,-5.845,0.119,0.178,4
0.24,0.0394,-32.821,0.995,0.251,3
0.427,0.843,-4.54,0.00216,0.304,3
0.738,0.8220000000000001,-3.693,0.3939999999999999,0.72,4
0.371,0.966,-3.796,8.57e-05,0.4579999999999999,4
0.77,0.246,-12.508,0.8490000000000001,0.283,4
0.802,0.421,-9.047,0.391,0.649,4
0.251,0.2339999999999999,-12.63,0.706,0.1889999999999999,4
0.17,0.89,-3.5810000000000004,0.0166,0.233,4
0.0644,0.0435,-29.052,0.983,0.0493,4
0.105,0.104,-18.983,0.636,0.0317,3
0.145,0.0576,-24.488000000000003,0.76,0.0314,1
0.6659999999999999,0.737,-4.763999999999999,0.162,0.478,4
0.485,0.7390000000000001,-4.269,0.62,0.54,4
0.4679999999999999,0.193,-18.219,0.74,0.193,4
0.507,0.7240000000000001,-4.503,0.0342,0.581,4
0.782,0.8270000000000001,-4.218999999999999,0.159,0.498,4
0.664,0.825,-5.714,0.0459,0.8009999999999999,4
0.268,0.0516,-21.45,0.983,0.0374,3
0.324,0.976,-5.231,0.000113,0.4629999999999999,4
0.424,0.0577,-25.12,0.991,0.11,4
0.698,0.72,-7.996,0.049,0.3929999999999999,4
0.466,0.593,-10.981,0.3829999999999999,0.163,4
0.607,0.281,-15.041,0.956,0.414,4
0.182,0.179,-21.297,0.865,0.0374,4
0.7040000000000001,0.214,-15.713,0.8690000000000001,0.541,4
0.581,0.39,-11.531,0.6990000000000001,0.4529999999999999,4
0.4679999999999999,0.0282,-28.772,0.994,0.3289999999999999,3
0.541,0.45,-8.383,0.513,0.33,4
0.638,0.851,-9.596,0.1009999999999999,0.499,4
0.682,0.153,-10.925999999999998,0.946,0.42,4
0.405,0.0289,-28.138,0.995,0.133,4
0.532,0.7829999999999999,-5.697,0.0038,0.643,4
0.449,0.952,-5.634,0.877,0.6459999999999999,4
0.629,0.795,-6.02,0.136,0.6,3
0.195,0.111,-19.249,0.764,0.0474,4
0.74,0.923,-5.082,0.105,0.93,4
0.281,0.0070599999999999,-33.228,0.992,0.125,4
0.768,0.627,-6.84,0.59,0.774,4
0.3939999999999999,0.1939999999999999,-10.039,0.98,0.185,4
0.62,0.935,-2.501,0.146,0.386,4
0.648,0.947,-6.617000000000001,0.0114,0.602,4
0.5920000000000001,0.977,-3.389,0.206,0.496,4
0.271,0.92,-2.89,3.6200000000000006e-05,0.36,4
0.584,0.621,-5.702999999999999,0.0715,0.634,4
0.504,0.0574,-30.604,0.939,0.0557,4
0.852,0.7909999999999999,-7.028,0.228,0.955,4
0.494,0.95,-5.528,2.72e-05,0.15,4
0.357,0.00196,-28.724,0.986,0.253,4
0.71,0.989,-1.514,0.032,0.285,4
0.894,0.7909999999999999,-4.699,0.0183,0.583,4
0.415,0.618,-15.454,0.188,0.319,5
0.401,0.0419,-29.581,0.989,0.372,3
0.475,0.818,-4.533,0.0004,0.311,4
