Store_Ratio,Basket_Ratio,Score_3,Score_4,popularity
0.0723,0.165,0.0877,75.1,5
0.473,0.349,0.385,143.374,4
0.916,0.502,0.374,144.00799999999998,4
0.609,0.636,0.5479999999999999,168.009,4
0.7070000000000001,0.556,0.746,120.028,4
0.631,0.875,0.537,89.99,4
0.7390000000000001,0.775,0.8959999999999999,105.123,4
0.7070000000000001,0.222,0.556,110.095,4
0.682,0.7390000000000001,0.902,98.992,4
0.8029999999999999,0.423,0.469,155.994,4
0.779,0.557,0.481,115.319,3
0.526,0.682,0.472,171.255,4
0.0663,0.0975,0.0332,72.508,3
0.8059999999999999,0.93,0.6659999999999999,100.016,4
0.732,0.708,0.617,119.967,4
0.8,0.795,0.539,114.911,4
0.4579999999999999,0.0533,0.155,96.864,4
0.242,0.00627,0.217,74.7,3
0.883,0.3329999999999999,0.964,121.099,4
0.331,0.0565,0.32,94.23,1
0.121,0.045,0.00418,98.186,4
0.7340000000000001,0.731,0.705,96.071,4
0.368,0.318,0.225,112.088,5
0.5,0.00798,0.499,72.557,4
0.107,0.1119999999999999,0.03,90.227,3
0.198,0.0565,0.0805,119.861,5
0.828,0.917,0.7240000000000001,125.006,4
0.604,0.7879999999999999,0.301,126.06,4
0.276,0.196,0.2269999999999999,84.52600000000001,4
0.51,0.0296,0.157,158.236,3
0.657,0.3229999999999999,0.301,137.0,4
0.244,0.0886,0.0388,139.064,4
0.47,0.046,0.141,79.505,3
0.642,0.392,0.0479,138.065,4
0.3939999999999999,0.833,0.362,145.082,4
0.489,0.126,0.0364,73.005,4
0.731,0.872,0.931,128.003,4
0.477,0.807,0.8009999999999999,157.491,3
0.291,0.0181,0.47,80.09100000000001,4
0.0781,0.00389,0.035,171.74599999999998,4
0.476,0.84,0.648,156.254,4
0.4639999999999999,0.435,0.649,87.085,4
0.772,0.6829999999999999,0.773,168.04,4
0.174,0.038,0.103,184.128,3
0.561,0.283,0.13,76.002,4
0.795,0.738,0.2269999999999999,97.969,4
0.738,0.652,0.621,92.996,4
0.537,0.885,0.802,131.69799999999998,4
0.85,0.748,0.961,130.07299999999998,4
0.8759999999999999,0.1119999999999999,0.436,80.016,4
0.611,0.3279999999999999,0.6970000000000001,143.077,4
0.589,0.612,0.583,140.015,4
0.381,0.894,0.797,205.528,4
0.696,0.92,0.59,104.035,4
0.925,0.7290000000000001,0.828,113.308,4
0.792,0.7170000000000001,0.466,121.985,4
0.6579999999999999,0.382,0.305,117.998,5
0.7040000000000001,0.6409999999999999,0.514,84.86200000000001,4
0.608,0.25,0.902,136.19,4
0.679,0.772,0.7490000000000001,118.129,4
0.4579999999999999,0.2339999999999999,0.1969999999999999,77.317,3
0.851,0.406,0.792,97.84,4
0.166,0.171,0.0377,70.005,4
0.725,0.6659999999999999,0.5820000000000001,120.139,4
0.362,0.0382,0.315,180.03099999999998,3
0.205,0.00644,0.147,163.137,3
0.544,0.433,0.191,95.058,4
0.703,0.13,0.0624,80.014,4
0.68,0.0456,0.777,138.881,3
0.502,0.8909999999999999,0.337,165.051,4
0.884,0.346,0.376,75.016,4
0.742,0.568,0.6779999999999999,80.946,4
0.606,0.6759999999999999,0.82,116.241,4
0.9,0.7090000000000001,0.897,105.822,4
0.675,0.696,0.478,124.766,4
0.6509999999999999,0.6990000000000001,0.8320000000000001,133.793,4
0.471,0.955,0.35,139.266,4
0.3829999999999999,0.659,0.327,140.795,4
0.377,0.283,0.0796,114.01,4
0.693,0.593,0.688,165.924,4
0.456,0.239,0.158,80.702,4
0.139,0.057,0.0348,85.89200000000001,3
0.7559999999999999,0.73,0.845,124.024,4
0.6779999999999999,0.518,0.784,88.00299999999999,4
0.534,0.159,0.184,80.047,4
0.462,0.957,0.498,165.112,4
0.795,0.911,0.8,164.081,4
0.471,0.136,0.125,57.631,4
0.563,0.44,0.735,133.131,4
0.369,0.441,0.218,128.968,3
0.44,0.243,0.0943,113.945,4
0.557,0.336,0.382,155.906,3
0.174,0.00449,0.0581,67.42,5
0.623,0.947,0.684,146.31799999999998,4
0.141,0.993,0.0222,139.989,3
0.25,0.132,0.162,68.092,4
0.6629999999999999,0.69,0.81,149.912,4
0.368,0.174,0.326,80.06,4
0.6679999999999999,0.703,0.588,176.889,3
0.645,0.5479999999999999,0.652,97.004,4
0.674,0.159,0.298,120.246,4
0.389,0.0135,0.235,79.904,4
0.401,0.0273,0.236,133.722,4
0.476,0.263,0.147,121.107,4
0.76,0.8420000000000001,0.882,102.987,4
0.599,0.51,0.524,96.044,4
0.0,0.00356,0.0,0.0,0
0.908,0.895,0.794,120.776,3
0.6759999999999999,0.792,0.588,89.941,4
0.5760000000000001,0.644,0.313,101.938,4
0.618,0.746,0.6829999999999999,124.031,1
0.313,0.913,0.466,180.13299999999998,4
0.723,0.857,0.8590000000000001,124.959,4
0.591,0.705,0.27,121.799,4
0.6559999999999999,0.848,0.579,89.94200000000001,4
0.265,0.168,0.0651,124.46,4
0.779,0.557,0.481,115.319,3
0.216,0.0181,0.04,67.913,1
0.718,0.5539999999999999,0.698,113.974,4
0.422,0.00377,0.121,127.09,4
0.899,0.534,0.6890000000000001,84.49799999999999,4
0.547,0.605,0.364,121.953,4
0.496,0.00421,0.0682,71.416,4
0.631,0.937,0.654,101.011,4
0.257,0.2339999999999999,0.184,127.569,3
0.785,0.392,0.926,90.012,4
0.266,0.0662,0.0402,142.161,3
0.647,0.813,0.39,170.024,4
0.159,0.191,0.355,72.042,4
0.32,0.223,0.158,160.626,4
0.186,0.183,0.0661,86.28299999999999,4
0.504,0.3339999999999999,0.245,98.032,4
0.193,0.0309,0.0454,76.752,4
0.491,0.65,0.298,176.00099999999998,4
0.373,0.157,0.319,77.483,4
0.5479999999999999,0.141,0.494,139.841,4
0.645,0.574,0.48,185.988,4
0.262,0.00373,0.0557,67.839,4
0.529,0.665,0.618,80.821,4
0.1369999999999999,0.0686,0.0479,70.65899999999999,5
0.684,0.231,0.0492,140.017,4
0.747,0.573,0.722,192.763,4
0.121,0.0485,0.0688,80.794,4
0.6859999999999999,0.6709999999999999,0.206,125.04,4
0.586,0.941,0.831,135.44799999999998,4
0.379,0.148,0.369,125.05,5
0.526,0.816,0.414,144.032,4
0.664,0.6659999999999999,0.405,139.987,4
0.6890000000000001,0.938,0.73,130.016,4
0.708,0.9,0.347,120.981,4
0.537,0.701,0.583,120.919,4
0.355,0.0574,0.0388,69.955,4
0.688,0.386,0.1939999999999999,84.95200000000001,4
0.501,0.135,0.235,111.813,4
0.733,0.743,0.5710000000000001,124.287,4
0.249,0.408,0.052,77.922,4
0.539,0.4479999999999999,0.16,140.031,4
0.51,0.8959999999999999,0.492,88.03399999999999,4
0.7959999999999999,0.128,0.079,86.075,4
0.514,0.624,0.755,166.726,4
0.7440000000000001,0.82,0.742,190.104,4
0.633,0.929,0.184,150.292,4
0.402,0.669,0.364,159.976,3
0.3329999999999999,0.985,0.3929999999999999,135.24,4
0.642,0.27,0.672,82.995,4
0.772,0.655,0.621,91.995,4
0.618,0.389,0.3,80.01899999999999,4
0.506,0.846,0.815,101.614,4
0.16,0.0435,0.0339,136.53,5
0.581,0.584,0.7559999999999999,179.954,4
0.524,0.917,0.643,149.945,4
0.675,0.562,0.6509999999999999,154.986,4
0.501,0.568,0.236,88.904,4
0.487,0.602,0.3989999999999999,135.015,4
0.59,0.5770000000000001,0.161,143.53799999999998,4
0.473,0.0674,0.278,111.101,4
0.772,0.843,0.846,101.087,4
0.867,0.906,0.612,89.995,4
0.5589999999999999,0.775,0.733,105.977,4
0.488,0.889,0.118,124.925,4
0.163,0.0105,0.0396,88.794,3
0.757,0.537,0.928,80.031,4
0.182,0.107,0.039,64.581,4
0.706,0.221,0.321,95.003,4
0.442,0.846,0.622,128.235,4
0.246,0.954,0.1639999999999999,97.553,4
0.794,0.406,0.883,97.991,4
0.6559999999999999,0.627,0.481,99.933,4
0.349,0.531,0.3939999999999999,100.055,4
0.534,0.181,0.319,85.178,4
0.742,0.6970000000000001,0.475,105.984,4
0.556,0.062,0.303,108.929,4
0.701,0.805,0.562,171.797,4
0.805,0.706,0.439,116.008,4
0.206,0.81,0.155,163.55200000000002,4
0.62,0.732,0.96,127.288,4
0.579,0.7240000000000001,0.7879999999999999,172.023,4
0.6559999999999999,0.748,0.738,98.038,3
0.418,0.392,0.174,134.108,4
0.6559999999999999,0.462,0.642,116.049,4
0.357,0.0289999999999999,0.149,120.142,3
0.124,0.0276,0.0368,70.28699999999999,3
0.84,0.7490000000000001,0.6709999999999999,77.987,4
0.211,0.175,0.34,199.514,4
0.544,0.8270000000000001,0.867,96.333,4
0.693,0.6509999999999999,0.0671,77.578,4
0.5720000000000001,0.406,0.265,119.812,4
0.9,0.521,0.213,132.007,4
0.1639999999999999,0.247,0.0346,83.561,5
0.4379999999999999,0.428,0.209,94.864,4
0.575,0.0446,0.192,98.016,5
0.69,0.0953,0.265,142.023,3
0.531,0.8029999999999999,0.221,142.113,4
0.609,0.3779999999999999,0.515,100.418,4
0.565,0.764,0.6859999999999999,100.891,4
0.24,0.0593,0.0907,79.792,1
0.115,0.109,0.0391,76.163,4
0.569,0.449,0.0658,106.022,5
0.155,0.275,0.0334,135.259,5
0.551,0.1689999999999999,0.144,67.079,3
0.635,0.908,0.778,140.02,4
0.7909999999999999,0.627,0.293,114.009,4
0.5329999999999999,0.795,0.887,119.942,4
0.59,0.8959999999999999,0.952,160.126,4
0.8,0.56,0.45,163.071,4
0.5589999999999999,0.1939999999999999,0.1689999999999999,84.095,4
0.3289999999999999,0.0109,0.0979,139.23,3
0.68,0.888,0.484,90.076,4
0.713,0.186,0.133,135.984,4
0.5589999999999999,0.473,0.397,121.227,4
0.652,0.0439,0.8029999999999999,76.36399999999999,4
0.28,0.0791,0.154,150.045,3
0.778,0.8240000000000001,0.7559999999999999,100.024,4
0.326,0.226,0.242,171.037,3
0.638,0.5379999999999999,0.318,89.124,4
0.395,0.425,0.457,167.863,4
0.447,0.3389999999999999,0.265,107.891,4
0.0628,0.204,0.0373,66.14,5
0.653,0.747,0.8390000000000001,74.962,4
0.246,0.375,0.511,90.53,4
0.643,0.256,0.444,94.999,4
0.8220000000000001,0.445,0.746,103.71,4
0.176,0.134,0.0546,86.705,4
0.616,0.0511,0.146,111.689,4
0.5329999999999999,0.8440000000000001,0.7120000000000001,123.971,4
0.481,0.7240000000000001,0.2,116.322,4
0.6679999999999999,0.367,0.342,110.21,4
0.7929999999999999,0.715,0.945,110.925,4
0.225,0.0047,0.186,163.665,4
0.501,0.3929999999999999,0.171,140.985,3
0.535,0.745,0.376,163.91299999999998,4
0.545,0.18,0.31,156.694,4
0.312,0.452,0.391,132.485,3
0.545,0.442,0.0366,92.894,3
0.518,0.938,0.71,139.138,4
0.295,0.162,0.0381,98.268,4
0.209,0.417,0.124,138.178,4
0.488,0.4029999999999999,0.495,131.496,3
0.498,0.721,0.589,140.02700000000002,4
0.447,0.61,0.493,168.967,4
0.616,0.271,0.336,125.021,4
0.526,0.341,0.1689999999999999,123.366,3
0.482,0.103,0.308,107.59,3
0.367,0.0163,0.2239999999999999,116.969,4
0.4,0.121,0.255,133.184,4
0.417,0.363,0.215,173.545,4
0.536,0.441,0.966,133.466,4
0.722,0.835,0.283,128.033,4
0.295,0.924,0.2189999999999999,171.94099999999997,4
0.613,0.644,0.908,111.893,4
0.687,0.514,0.494,145.921,4
0.804,0.933,0.858,92.985,4
0.4589999999999999,0.83,0.431,155.827,4
0.504,0.785,0.502,173.968,4
0.188,0.00175,0.191,78.818,4
0.613,0.631,0.33,149.99200000000002,4
0.727,0.66,0.913,93.077,4
0.521,0.857,0.3979999999999999,127.988,4
0.727,0.932,0.638,86.01700000000001,4
0.638,0.7170000000000001,0.249,100.027,4
0.4479999999999999,0.8240000000000001,0.419,119.965,4
0.593,0.0598,0.68,64.775,4
0.3329999999999999,0.218,0.0681,157.938,3
0.4379999999999999,0.166,0.34,147.16,4
0.617,0.335,0.655,113.226,4
0.523,0.904,0.7070000000000001,80.997,4
0.593,0.74,0.502,118.008,4
0.1989999999999999,0.1169999999999999,0.0541,65.577,4
0.721,0.833,0.7170000000000001,122.987,4
0.818,0.8029999999999999,0.632,106.97,4
0.174,0.00339,0.3329999999999999,132.035,1
0.556,0.0938,0.221,115.264,4
0.5329999999999999,0.763,0.322,97.036,4
0.629,0.659,0.56,119.893,4
0.767,0.7759999999999999,0.608,111.686,4
0.703,0.898,0.2319999999999999,121.99,4
0.6579999999999999,0.8079999999999999,0.2019999999999999,138.21200000000002,4
0.492,0.0221,0.107,65.191,4
0.684,0.6940000000000001,0.882,121.342,4
0.6940000000000001,0.545,0.895,151.10399999999998,4
0.149,1.0,1e-05,98.384,4
0.491,0.904,0.607,156.031,4
0.701,0.748,0.927,116.963,4
0.745,0.365,0.172,100.025,4
0.6829999999999999,0.121,0.135,82.669,3
0.557,0.153,0.162,85.0,4
0.309,0.217,0.158,110.079,4
0.611,0.851,0.823,178.032,4
0.304,0.275,0.247,175.29,5
0.696,0.775,0.6779999999999999,96.964,4
0.531,0.0775,0.157,74.955,4
0.619,0.883,0.294,124.004,4
0.457,0.428,0.151,129.98,4
0.715,0.624,0.412,158.08700000000002,4
0.357,0.1689999999999999,0.0323,119.435,4
0.693,0.259,0.361,88.97200000000001,4
0.6729999999999999,0.845,0.812,84.022,4
0.439,0.597,0.856,179.696,3
0.245,0.0301,0.0377,65.78399999999999,4
0.3329999999999999,0.067,0.0997,61.396,4
0.68,0.87,0.6459999999999999,119.075,4
0.629,0.00643,0.499,59.95,3
0.318,0.046,0.163,122.933,3
0.2339999999999999,0.226,0.0388,139.921,5
0.544,0.312,0.505,91.974,4
0.6779999999999999,0.718,0.899,121.637,4
0.442,0.22,0.337,84.228,4
0.6940000000000001,0.831,0.98,125.901,4
0.6859999999999999,0.7909999999999999,0.966,118.169,4
0.259,0.143,0.0993,132.359,3
0.6459999999999999,0.8290000000000001,0.934,151.082,4
0.698,0.879,0.6759999999999999,113.805,4
0.275,0.18,0.0787,55.145,4
0.622,0.312,0.228,80.514,3
0.653,0.8390000000000001,0.451,122.055,4
0.364,0.2769999999999999,0.196,77.02600000000001,4
0.168,1.0,1e-05,86.571,1
0.8590000000000001,0.7140000000000001,0.909,111.027,4
0.249,0.346,0.119,156.36,3
0.703,0.748,0.625,111.943,4
0.867,0.82,0.608,130.065,4
0.7829999999999999,0.526,0.902,75.002,4
0.6629999999999999,0.26,0.32,118.061,4
0.7240000000000001,0.693,0.718,122.441,4
0.526,0.701,0.6829999999999999,79.744,4
0.6940000000000001,0.492,0.198,145.033,4
0.626,0.5710000000000001,0.71,139.85,4
0.0868,0.0659,0.135,83.59899999999999,3
0.267,0.0505,0.0385,70.934,1
0.0843,0.0040799999999999,0.04,76.94,5
0.732,0.4629999999999999,0.397,95.971,4
0.495,0.444,0.65,105.431,4
0.187,0.286,1e-05,90.815,4
0.585,0.564,0.1369999999999999,113.003,4
0.45,0.981,0.147,130.991,4
0.838,0.545,0.631,114.998,4
0.57,0.172,0.521,84.948,3
0.7490000000000001,0.856,0.402,103.773,4
0.444,0.173,0.488,154.857,4
0.264,0.0185,0.0394,132.87,4
0.75,0.8190000000000001,0.614,116.054,4
0.8009999999999999,0.93,0.967,133.255,4
0.586,0.677,0.562,144.001,4
0.434,0.425,0.2789999999999999,166.704,4
0.461,0.0361,0.97,115.849,4
0.763,0.425,0.497,84.992,4
0.753,0.419,0.0695,139.967,4
0.514,0.951,0.838,171.96,4
0.473,0.8690000000000001,0.3979999999999999,140.042,4
0.5489999999999999,0.883,0.105,124.005,4
0.215,0.0223,0.253,166.528,3
0.418,0.0899,0.308,83.986,1
0.487,0.478,0.288,137.799,4
0.184,0.0356,0.0479,69.619,4
0.736,0.657,0.5479999999999999,115.989,4
0.595,0.633,0.569,131.166,4
0.619,0.0746,0.544,75.806,4
0.645,0.348,0.162,89.984,4
0.527,0.303,0.5820000000000001,96.469,4
0.912,0.612,0.72,124.998,4
0.618,0.8290000000000001,0.174,123.916,4
0.6729999999999999,0.282,0.283,127.981,4
0.911,0.64,0.696,107.919,4
0.474,0.772,0.427,169.893,4
0.6559999999999999,0.8170000000000001,0.862,130.446,4
0.6509999999999999,0.7290000000000001,0.3989999999999999,99.99,4
0.7490000000000001,0.889,0.528,126.03,4
0.655,0.639,0.5770000000000001,123.0,4
0.351,0.129,0.0676,68.00399999999999,3
0.741,0.537,0.233,80.454,4
0.63,0.446,0.177,143.078,4
0.624,0.915,0.815,108.046,3
0.654,0.836,0.622,93.02,4
0.262,0.12,0.413,184.837,4
0.242,0.3339999999999999,0.0851,179.708,3
0.493,0.261,0.1969999999999999,130.264,4
0.544,0.476,0.185,121.714,4
0.4679999999999999,0.96,0.417,159.968,4
0.6629999999999999,0.861,0.654,119.963,4
0.27,0.0181,0.102,61.539,4
0.847,0.8190000000000001,0.873,140.077,4
0.521,0.0949,0.173,110.987,4
0.6659999999999999,0.146,0.488,90.01,4
0.436,0.122,0.278,108.967,4
0.794,0.7559999999999999,0.775,123.066,4
0.614,0.934,0.436,116.001,4
0.836,0.617,0.866,138.066,4
0.489,0.5920000000000001,0.794,113.02,4
0.662,0.368,0.0773,159.994,4
0.204,0.0125,0.2019999999999999,84.494,3
0.562,0.8370000000000001,0.8270000000000001,101.995,4
0.65,0.738,0.336,119.827,4
0.958,0.611,0.579,105.984,4
0.56,0.0308,0.526,94.437,4
0.2289999999999999,0.406,0.188,124.787,4
0.833,0.529,0.93,114.946,4
0.853,0.594,0.351,90.001,4
0.369,0.0827,0.208,104.521,4
0.402,0.151,0.483,144.293,4
0.4529999999999999,0.626,0.466,99.88,4
0.511,0.525,0.322,102.005,4
0.396,0.198,0.19,138.624,3
0.611,0.918,0.584,114.73,4
0.622,0.7959999999999999,0.62,197.705,4
0.14,0.0776,0.0858,71.553,4
0.775,0.87,0.614,96.047,4
0.456,0.648,0.0327,129.936,4
0.8220000000000001,0.969,0.765,128.007,4
0.74,0.649,0.573,140.001,4
0.16,0.027,0.139,70.126,3
0.263,0.89,0.286,190.389,4
0.311,0.45,0.108,142.873,3
0.649,0.165,0.36,80.05,4
0.3429999999999999,0.174,0.195,96.884,4
0.768,0.8290000000000001,0.962,118.773,4
0.809,0.892,0.89,124.435,4
0.484,0.731,0.51,101.654,4
0.465,0.4029999999999999,0.61,79.78699999999999,4
0.664,0.303,0.133,79.94800000000001,4
0.8,0.972,0.6940000000000001,110.054,4
0.248,0.7959999999999999,0.5,201.972,4
0.071,0.254,1e-05,81.93,4
0.407,0.0045299999999999,0.0342,104.957,4
0.55,0.8540000000000001,0.965,159.231,4
0.524,0.103,0.4579999999999999,78.86,4
0.266,0.00154,0.0922,67.05199999999999,5
0.46,0.7509999999999999,0.402,124.293,4
0.325,0.421,0.39,104.146,4
0.186,0.183,0.0661,86.28299999999999,4
0.805,0.919,0.494,94.993,4
0.867,0.8370000000000001,0.7759999999999999,93.909,4
0.6859999999999999,0.675,0.603,146.534,4
0.174,0.0135,0.0294,69.26100000000001,4
0.595,0.456,0.262,91.0,1
0.32,0.909,0.21,109.649,3
0.1,0.149,0.046,83.85700000000001,4
0.795,0.88,0.335,123.004,4
0.359,0.947,0.385,129.86700000000002,4
0.484,0.731,0.51,101.654,4
0.5329999999999999,0.426,0.28,89.961,4
0.36,0.7240000000000001,0.46,77.065,4
0.373,0.245,0.174,127.067,4
0.858,0.161,0.5820000000000001,110.082,4
0.0,0.165,0.0,0.0,0
0.0727,0.00581,0.0304,176.514,4
0.568,0.0653,0.162,101.932,4
0.412,0.348,0.427,137.469,4
0.916,0.627,0.745,117.581,4
0.5589999999999999,0.6729999999999999,0.83,129.015,4
0.584,0.787,0.481,90.072,4
0.795,0.7829999999999999,0.799,92.01,4
0.599,0.51,0.524,96.044,4
0.245,0.377,0.11,101.832,4
0.317,0.8340000000000001,0.231,89.804,4
0.87,0.6759999999999999,0.868,115.369,4
0.6409999999999999,0.28,0.143,168.06400000000002,4
0.622,0.823,0.862,166.019,4
0.7070000000000001,0.585,0.2769999999999999,125.161,4
0.703,0.288,0.374,93.019,4
0.79,0.728,0.4029999999999999,96.978,4
0.645,0.486,0.4529999999999999,72.536,4
0.434,0.478,0.327,170.31900000000002,4
0.785,0.634,0.366,101.003,4
0.473,0.608,0.326,78.993,4
0.614,0.379,0.201,107.989,4
0.778,0.698,0.637,101.941,4
0.597,0.792,0.588,105.08,4
0.527,0.835,0.654,125.983,4
0.674,0.537,0.809,110.578,4
0.428,0.0298,0.688,75.262,4
0.723,0.8240000000000001,0.633,95.049,4
0.161,0.0549,0.0567,170.502,5
0.359,0.0962,0.372,72.342,3
0.7040000000000001,0.634,0.411,113.927,4
0.63,0.44,0.3429999999999999,98.082,4
0.0805,0.02,0.147,82.88799999999999,4
0.489,0.0585,0.2689999999999999,136.99,4
0.585,0.428,0.222,127.069,4
0.429,0.6609999999999999,0.285,173.372,4
0.7929999999999999,0.565,0.0374,130.013,4
0.629,0.68,0.802,91.158,4
0.768,0.952,0.773,111.991,4
0.679,0.603,0.431,114.932,4
0.7829999999999999,0.58,0.66,120.021,4
0.535,0.545,0.2189999999999999,109.729,4
0.353,0.00659,0.133,129.393,1
0.627,0.215,0.392,129.48,1
0.812,0.225,0.672,83.985,4
0.62,0.897,0.183,126.013,4
0.5710000000000001,0.0188,0.7959999999999999,71.164,3
0.3779999999999999,0.5670000000000001,0.3329999999999999,133.343,4
0.66,0.581,0.3289999999999999,145.912,4
0.409,0.765,0.5,83.09299999999999,4
0.2789999999999999,0.1369999999999999,0.119,129.278,3
0.7559999999999999,0.862,0.961,171.97400000000002,4
0.18,0.0383,0.0391,105.25,1
0.0885,0.157,0.0531,87.29,5
0.7809999999999999,0.445,0.591,78.998,4
0.379,0.314,0.165,134.032,3
0.5770000000000001,0.978,0.143,124.997,4
0.429,0.292,0.0734,95.544,3
0.6940000000000001,0.77,0.163,125.905,4
0.7170000000000001,0.653,0.412,106.966,4
0.136,0.0257,0.162,99.968,4
0.754,0.736,0.96,135.024,4
0.725,0.5579999999999999,0.88,96.969,4
0.562,0.3289999999999999,0.502,148.524,4
0.597,0.773,0.652,104.486,4
0.7070000000000001,0.753,0.8759999999999999,98.889,4
0.496,0.691,0.1989999999999999,159.885,4
0.575,0.423,0.246,176.03099999999998,4
0.355,0.0443,0.149,76.587,3
0.5770000000000001,0.123,0.366,85.95200000000001,4
0.7440000000000001,0.637,0.785,100.511,4
0.484,0.417,0.156,117.895,4
0.0939,0.733,0.00504,82.675,4
0.535,0.562,0.294,96.103,4
0.574,0.6940000000000001,0.401,109.85,4
0.455,0.075,0.0828,84.516,3
0.321,0.193,0.0601,78.492,4
0.6679999999999999,0.361,0.288,134.15,5
0.588,0.7909999999999999,0.487,94.933,4
0.58,0.27,0.0675,79.005,4
0.414,0.987,0.255,157.924,4
0.677,0.938,0.421,119.061,4
0.711,0.5920000000000001,0.535,124.749,4
0.726,0.809,0.622,79.969,4
0.316,0.0118,0.187,61.415,4
0.442,0.631,0.129,139.774,4
0.636,0.893,0.174,125.97,4
0.489,0.8909999999999999,0.5579999999999999,145.016,4
0.486,0.0128,0.08,65.959,3
0.441,0.738,0.208,126.954,4
0.423,0.862,0.462,154.746,4
0.591,0.841,0.392,109.034,4
0.519,0.134,0.154,78.515,4
0.421,0.407,0.161,139.028,3
0.687,0.474,0.56,129.961,4
0.5589999999999999,0.358,0.1669999999999999,106.931,4
0.243,0.123,0.0501,111.435,3
0.642,0.397,0.7979999999999999,84.064,4
0.6579999999999999,0.7959999999999999,0.96,134.18200000000002,4
0.634,0.261,0.501,180.159,4
0.423,0.00976,0.119,112.569,3
0.5760000000000001,0.302,0.2239999999999999,76.033,4
0.423,0.442,0.296,144.556,4
0.585,0.182,0.2019999999999999,139.795,3
0.545,0.868,0.19,132.025,4
0.534,0.216,0.0715,100.008,4
0.7979999999999999,0.629,0.4,130.0,4
0.785,0.431,0.236,127.085,4
0.713,0.613,0.6829999999999999,111.012,4
0.723,0.345,0.507,89.541,3
0.312,0.262,0.215,119.11,3
0.514,0.186,0.414,114.744,3
0.536,0.591,0.0725,158.009,4
0.4629999999999999,0.527,0.318,100.04,4
0.752,0.754,0.755,149.789,4
0.701,0.846,0.434,126.028,4
0.151,0.00252,0.0298,135.50799999999998,3
0.61,0.926,0.861,172.638,4
0.685,0.561,0.312,90.023,4
0.54,0.6409999999999999,0.498,157.981,4
0.863,0.367,0.77,118.926,4
0.423,0.0126,0.233,88.781,1
0.353,0.0717,0.204,107.59,4
0.364,0.0186,0.0403,128.533,4
0.622,0.213,0.1169999999999999,80.023,4
0.245,0.0076,0.23,89.008,3
0.282,0.0129,0.0721,78.384,5
0.68,0.708,0.4579999999999999,126.882,4
0.6559999999999999,0.628,0.715,144.036,4
0.687,0.596,0.903,105.03,4
0.521,0.0324,0.0939,108.286,4
0.584,0.7240000000000001,0.6759999999999999,167.91,4
0.191,0.0447,0.0313,75.332,4
0.59,0.8640000000000001,0.272,102.972,4
0.335,0.262,0.062,120.052,4
0.911,0.484,0.289,135.056,4
0.0613,0.217,0.033,67.502,5
0.642,0.5710000000000001,0.419,114.886,4
0.351,0.147,0.0747,104.598,3
0.1889999999999999,0.00495,0.262,168.262,3
0.216,0.0187,0.0365,107.597,4
0.629,0.715,0.759,95.017,4
0.149,0.0765,0.0367,65.404,3
0.679,0.8370000000000001,0.497,107.024,3
0.1369999999999999,0.0739,0.0556,59.93,4
0.426,0.934,0.285,160.077,4
0.342,0.0304,0.212,85.48200000000001,5
0.665,0.596,0.644,110.056,4
0.672,0.929,0.238,119.983,4
0.336,0.294,0.154,156.91899999999998,4
0.303,0.0554,0.494,201.791,4
0.6559999999999999,0.955,0.5579999999999999,105.031,4
0.2689999999999999,0.5720000000000001,0.364,69.83,4
0.3989999999999999,0.3779999999999999,0.172,107.301,4
0.471,0.433,0.574,147.44899999999998,4
0.501,0.425,0.223,80.077,4
0.705,0.354,0.376,119.789,3
0.493,0.7290000000000001,0.613,174.015,4
0.733,0.8440000000000001,0.7090000000000001,125.037,4
0.774,0.7,0.22,119.98,4
0.377,0.682,0.288,108.736,4
0.504,0.471,0.372,142.928,3
0.589,0.809,0.496,88.965,4
0.427,0.565,0.206,80.398,4
0.565,0.973,0.0731,89.98100000000001,4
0.424,0.6940000000000001,0.0801,128.034,4
