Store_Ratio,Basket_Ratio,Score_4,popularity
0.6629999999999999,0.516,121.996,4
0.217,0.141,117.029,4
0.652,0.911,160.045,4
0.8079999999999999,0.711,96.03,4
0.494,0.123,145.519,3
0.3279999999999999,0.0699,91.372,4
0.759,0.8220000000000001,124.713,4
0.518,0.298,112.565,4
0.618,0.6709999999999999,114.979,4
0.521,0.184,75.241,4
0.5589999999999999,0.218,88.10700000000001,4
0.679,0.843,88.03200000000001,4
0.165,0.141,131.731,4
0.618,0.764,81.366,4
0.1669999999999999,0.0562,138.743,4
0.763,0.457,140.017,4
0.178,0.222,73.39699999999999,3
0.58,0.737,92.0,4
0.415,0.425,145.234,4
0.465,0.352,74.895,4
0.585,0.479,101.119,4
0.266,0.0284,207.152,4
0.522,0.8029999999999999,95.041,4
0.607,0.919,179.92700000000002,4
0.203,0.0337,63.822,4
0.4479999999999999,0.529,132.619,4
0.767,0.481,150.076,4
0.701,0.943,128.99200000000002,4
0.6409999999999999,0.28,168.06400000000002,4
0.512,0.0371,111.192,4
0.366,0.964,122.251,4
0.175,0.266,100.175,4
0.362,0.127,77.752,3
0.536,0.65,147.93,4
0.367,0.2289999999999999,167.94799999999998,4
0.7170000000000001,0.665,105.693,4
0.209,0.0407,66.236,3
0.497,0.285,154.7,4
0.64,0.8340000000000001,173.565,4
0.581,0.0831,118.057,4
0.583,0.602,74.008,4
0.5760000000000001,0.526,122.06,4
0.261,0.157,111.195,1
0.964,0.486,124.058,4
0.122,0.213,176.489,5
0.731,0.807,114.759,4
0.5529999999999999,0.557,79.818,4
0.11,0.0185,65.59100000000001,4
0.853,0.664,110.057,4
0.419,0.143,144.571,4
0.71,0.0943,58.687,4
0.588,0.0832,113.418,4
0.0806,0.0935,172.888,3
0.6729999999999999,0.6629999999999999,120.634,3
0.456,0.184,143.879,1
0.3929999999999999,0.858,176.042,4
0.223,0.00293,59.193000000000005,4
0.6890000000000001,0.924,95.951,4
0.196,0.0951,74.15,3
0.784,0.1119999999999999,117.408,4
0.8170000000000001,0.5479999999999999,94.023,4
0.573,0.585,100.028,4
0.626,0.981,102.759,3
0.7979999999999999,0.78,110.086,4
0.569,0.987,100.975,4
0.391,0.231,107.981,4
0.456,0.579,147.28,4
0.735,0.542,120.01,4
0.498,0.108,70.046,4
0.479,0.601,124.966,4
0.5920000000000001,0.416,96.002,4
0.755,0.578,94.148,4
0.7140000000000001,0.7709999999999999,83.37799999999999,4
0.434,0.831,156.034,4
0.713,0.597,169.646,5
0.7909999999999999,0.462,115.147,4
0.7759999999999999,0.6859999999999999,177.926,4
0.423,0.301,136.791,3
0.295,0.98,134.335,4
0.583,0.922,128.03799999999998,4
0.494,0.18,146.062,4
0.5539999999999999,0.894,126.108,4
0.63,0.342,77.515,4
0.8690000000000001,0.53,109.014,4
0.147,0.106,68.70100000000001,4
0.38,0.0342,109.011,4
0.457,0.985,87.382,4
0.701,0.623,78.05,4
0.569,0.0668,154.799,4
0.351,0.244,68.92,4
0.401,0.364,129.57,4
0.188,0.00175,78.818,4
0.552,0.15,87.485,4
0.561,0.935,89.973,4
0.619,0.299,115.405,4
0.523,0.947,190.013,4
0.672,0.638,121.998,4
0.469,0.745,154.88,4
0.432,0.266,89.915,3
0.6990000000000001,0.813,89.994,4
0.427,0.3379999999999999,180.00799999999998,4
0.141,0.267,71.461,4
0.688,0.386,84.95200000000001,4
0.475,0.606,94.994,4
0.509,0.928,138.00799999999998,4
0.802,0.728,120.96,4
0.415,0.599,172.709,4
0.382,0.638,137.987,4
0.5429999999999999,0.239,132.261,4
0.126,0.104,172.02599999999998,5
0.728,0.8809999999999999,127.969,4
0.3229999999999999,0.0147,64.767,4
0.721,0.731,122.551,4
0.295,0.0155,60.401,4
0.596,0.606,165.86,4
0.221,0.126,133.63,4
0.6409999999999999,0.474,76.006,4
0.6459999999999999,0.3389999999999999,75.997,4
0.231,0.97,97.513,4
0.8009999999999999,0.636,109.963,4
0.412,0.957,174.043,4
0.7390000000000001,0.725,118.994,4
0.767,0.79,115.03,5
0.47,0.0194,91.99,4
0.3779999999999999,0.515,72.743,4
0.154,0.0277,176.608,3
0.178,0.115,65.281,4
0.552,0.0458,84.575,1
0.416,0.0973,114.372,1
0.599,0.55,123.54,4
0.292,0.823,89.939,4
0.531,0.626,88.236,4
0.6729999999999999,0.8390000000000001,126.014,4
0.65,0.768,196.037,4
0.657,0.507,94.008,4
0.309,0.0278,127.773,4
0.3989999999999999,0.492,91.066,4
0.8,0.746,117.996,3
0.479,0.174,103.577,4
0.575,0.5770000000000001,90.012,4
0.741,0.6970000000000001,116.109,4
0.2019999999999999,0.181,87.99600000000001,3
0.531,0.0282,94.739,4
0.168,0.1169999999999999,115.133,4
0.57,0.442,73.96300000000001,4
0.11,0.494,86.98100000000001,4
0.7020000000000001,0.6920000000000001,144.89600000000002,4
0.445,0.955,123.343,4
0.735,0.645,106.753,4
0.606,0.259,116.28,4
0.515,0.0759,96.981,3
0.647,0.198,93.46,5
0.7559999999999999,0.1939999999999999,95.011,4
0.609,0.386,83.959,4
0.703,0.43,117.997,4
0.773,0.856,100.014,4
0.4679999999999999,0.429,67.334,3
0.7809999999999999,0.8140000000000001,101.256,4
0.337,0.376,97.311,3
0.437,0.446,50.048,4
0.111,0.0713,66.64699999999999,4
0.536,0.7040000000000001,103.134,4
0.506,0.326,88.15700000000001,4
0.742,0.939,93.995,4
0.669,0.606,119.998,3
0.695,0.5920000000000001,95.02,4
0.297,0.17,202.038,3
0.711,0.647,122.918,4
0.369,0.452,123.997,4
0.159,0.946,164.997,1
0.3829999999999999,0.00952,135.194,3
0.597,0.47,128.8,4
0.547,0.247,130.517,4
0.491,0.523,100.999,4
0.534,0.295,129.32399999999998,3
0.758,0.519,92.872,4
0.379,0.133,118.618,4
0.133,0.258,83.46799999999999,4
0.165,0.901,65.98899999999999,4
0.69,0.778,87.00299999999999,4
0.4589999999999999,0.318,123.218,4
0.752,0.6629999999999999,92.829,4
0.647,0.152,136.02,4
0.473,0.349,143.374,4
0.241,0.752,184.752,3
0.639,0.2189999999999999,74.73899999999999,4
0.128,0.2,74.101,4
0.825,0.84,99.98,4
0.461,0.465,97.971,4
0.475,0.971,90.52,4
0.84,0.591,90.04,4
0.389,0.256,74.517,3
0.3829999999999999,0.111,100.872,4
0.5539999999999999,0.22,109.548,4
0.386,0.0168,75.857,4
0.645,0.736,91.141,4
0.675,0.419,89.92200000000001,4
0.1159999999999999,0.0145,87.329,3
0.0603,1.0,70.54,3
0.159,0.144,75.89699999999999,4
0.522,0.9,160.01,4
0.384,0.054,83.21700000000001,4
0.7340000000000001,0.8340000000000001,92.018,4
0.723,0.726,100.051,4
0.364,0.964,97.46,4
0.359,0.5379999999999999,95.123,3
0.748,0.525,116.983,4
0.346,0.108,129.55,3
0.332,0.0191,91.149,4
0.621,0.165,174.229,4
0.523,0.108,147.524,4
0.241,0.0272,100.237,3
0.386,0.00157,59.86600000000001,4
0.8859999999999999,0.377,126.006,4
0.705,0.381,109.981,4
0.941,0.4629999999999999,127.003,4
0.365,0.466,95.163,4
0.708,0.56,163.043,4
0.721,0.488,84.046,4
0.677,0.363,127.965,4
0.156,0.139,157.128,3
0.618,0.8759999999999999,135.006,4
0.595,0.184,120.01,4
0.257,0.7929999999999999,125.449,4
0.665,0.386,117.912,4
0.58,0.544,111.465,4
0.816,0.511,83.118,4
0.318,0.363,90.807,3
0.65,0.914,127.971,4
0.504,0.3,105.402,4
0.72,0.757,118.27,4
0.705,0.188,139.815,4
0.72,0.708,90.03200000000001,4
0.397,0.7490000000000001,150.037,4
0.4429999999999999,0.00669,109.066,4
0.8740000000000001,0.8809999999999999,130.007,4
0.195,0.0073599999999999,42.313,4
0.1969999999999999,0.0527,82.876,4
0.594,0.4,120.479,4
0.4379999999999999,0.672,185.93400000000003,4
0.807,0.5,97.09,4
0.758,0.6920000000000001,144.034,4
0.782,0.748,131.998,4
0.3829999999999999,0.00952,135.194,3
0.5770000000000001,0.7490000000000001,130.97,4
0.588,0.158,85.368,5
0.636,0.373,86.995,4
0.527,0.961,98.07,4
0.521,0.0568,80.391,4
0.506,0.8859999999999999,143.935,4
0.149,0.206,79.764,4
0.825,0.904,129.036,4
0.35,0.981,189.942,4
0.535,0.5,80.113,4
0.6859999999999999,0.867,126.068,4
0.457,0.55,84.07799999999999,4
0.7070000000000001,0.584,109.984,4
0.221,0.0363,68.809,4
0.583,0.916,167.933,4
0.602,0.8759999999999999,108.845,4
0.569,0.8909999999999999,116.985,4
0.555,0.923,116.012,4
0.597,0.82,119.969,4
0.514,0.951,171.96,4
0.352,0.498,155.181,4
0.883,0.415,76.986,4
0.6679999999999999,0.7879999999999999,137.38,4
0.561,0.597,76.82600000000001,4
0.602,0.633,98.995,4
0.643,0.8009999999999999,95.988,4
0.809,0.785,107.498,4
0.508,0.8270000000000001,118.009,4
0.664,0.665,103.723,4
0.8109999999999999,0.5529999999999999,148.014,4
0.862,0.588,90.045,4
0.575,0.845,127.997,4
0.688,0.311,139.997,4
0.486,0.312,205.917,4
0.648,0.7829999999999999,145.549,4
0.337,0.259,104.819,4
0.424,0.321,133.126,3
0.555,0.537,143.989,4
0.674,0.915,126.038,4
0.7340000000000001,0.552,119.972,4
0.742,0.8590000000000001,95.046,4
0.733,0.782,93.021,4
0.317,0.096,126.028,4
0.492,0.3379999999999999,159.94799999999998,5
0.628,0.321,90.259,4
0.628,0.427,82.005,4
0.494,0.637,147.924,4
0.0653,0.0831,59.849,4
0.675,0.3939999999999999,104.987,4
0.68,0.479,161.994,5
0.7929999999999999,0.33,86.007,4
0.495,0.7490000000000001,81.012,4
0.597,0.134,145.865,4
0.7070000000000001,0.506,193.982,4
0.304,0.0271,100.212,4
0.746,0.386,119.318,4
0.5870000000000001,0.557,159.914,4
0.522,0.0252,74.332,4
0.904,0.775,99.451,4
0.7190000000000001,0.652,112.005,4
0.6609999999999999,0.7829999999999999,139.966,4
0.913,0.625,126.915,4
0.174,0.0067599999999999,70.382,4
0.7290000000000001,0.8009999999999999,96.135,4
0.248,0.0545,166.93200000000002,4
0.604,0.809,121.983,4
0.7440000000000001,0.619,112.997,4
0.7509999999999999,0.752,111.158,4
0.3339999999999999,0.183,91.668,4
0.392,0.534,181.305,4
0.618,0.5579999999999999,111.709,4
0.327,0.391,140.733,3
0.664,0.66,99.946,4
0.632,0.574,125.989,4
0.5660000000000001,0.885,90.989,4
0.741,0.6970000000000001,116.109,4
0.417,0.484,149.79,4
0.523,0.296,122.571,4
0.313,0.111,145.373,4
0.7170000000000001,0.598,153.905,4
0.799,0.748,84.95200000000001,4
0.828,0.6859999999999999,91.713,4
0.555,0.925,97.495,4
0.253,0.0272,68.211,4
0.667,0.83,113.03,4
0.627,0.66,97.116,4
0.6609999999999999,0.674,171.946,4
0.691,0.733,153.976,4
0.8240000000000001,0.588,98.027,4
0.143,0.0585,180.655,5
0.669,0.921,92.254,4
0.6829999999999999,0.517,160.03799999999998,4
0.477,0.228,111.871,4
0.767,0.964,112.381,4
0.267,0.0338,74.461,1
0.7829999999999999,0.183,140.049,4
0.621,0.685,129.951,4
0.626,0.8759999999999999,119.4,4
0.674,0.626,87.89,4
0.5479999999999999,0.924,124.031,4
0.396,0.947,93.043,4
0.621,0.601,116.735,5
0.55,0.501,130.283,4
0.109,0.0807,84.44,3
0.299,0.00626,69.043,4
0.377,0.6629999999999999,131.727,4
0.256,0.138,57.46,4
0.207,0.894,85.986,3
0.521,0.877,180.007,4
0.6759999999999999,0.19,120.093,4
0.7609999999999999,0.6679999999999999,90.04299999999999,4
0.637,0.69,129.857,4
0.309,0.0782,139.64600000000002,1
0.5489999999999999,0.341,93.511,4
0.159,0.1669999999999999,132.166,4
0.7390000000000001,0.434,150.032,4
0.71,0.4529999999999999,119.955,4
0.461,0.147,78.809,1
0.0707,0.118,74.857,3
0.514,0.32,115.312,4
0.51,0.427,114.714,3
0.746,0.187,140.142,4
0.775,0.6920000000000001,114.953,4
0.419,0.0923,121.747,4
0.828,0.782,130.013,4
0.53,0.4039999999999999,102.017,4
0.616,0.226,121.449,4
0.154,0.00356,70.616,4
0.76,0.674,129.944,4
0.764,0.353,109.952,4
0.7490000000000001,0.82,120.066,4
0.5579999999999999,0.0269,73.834,4
0.172,0.0466,120.96,3
0.15,0.0234,62.36,4
0.384,0.728,156.39600000000002,4
0.8079999999999999,0.8270000000000001,96.937,4
0.755,0.7859999999999999,127.987,4
0.61,0.648,109.982,4
0.233,0.985,194.917,3
0.615,0.4679999999999999,109.977,4
0.593,0.7759999999999999,81.992,4
0.757,0.8370000000000001,132.15200000000002,4
0.8140000000000001,0.6609999999999999,124.991,4
0.536,0.0647,76.222,4
0.705,0.8140000000000001,110.0,4
0.254,0.0157,205.294,3
0.624,0.899,104.055,4
0.14,0.0385,91.626,4
0.6629999999999999,0.972,123.978,4
0.297,0.0682,79.694,3
0.625,0.848,137.993,4
0.238,0.00484,70.821,3
0.172,0.0339,67.046,4
0.579,0.8959999999999999,125.672,4
0.826,0.677,134.118,4
0.4379999999999999,0.1669999999999999,144.77100000000002,4
0.127,0.0579,71.223,3
0.6890000000000001,0.451,131.974,4
0.804,0.0354,80.212,4
0.6559999999999999,0.818,75.007,4
0.281,0.238,75.36,3
0.486,0.867,92.757,4
0.332,0.474,92.22,4
0.551,0.483,171.963,4
0.245,0.0348,136.57399999999998,4
0.8290000000000001,0.176,100.054,4
0.706,0.947,125.021,4
0.637,0.8490000000000001,104.074,4
0.624,0.246,77.558,4
0.179,0.0216,66.483,4
0.372,0.6409999999999999,119.013,3
0.6609999999999999,0.908,144.091,4
0.872,0.5329999999999999,124.029,4
0.647,0.3279999999999999,139.967,4
0.3979999999999999,0.195,79.46600000000001,3
0.645,0.556,171.99900000000002,4
0.7140000000000001,0.8859999999999999,156.351,4
0.56,0.757,93.998,4
0.337,0.0792,82.251,4
0.618,0.6829999999999999,126.029,4
0.441,0.815,164.021,4
0.3779999999999999,0.409,100.087,3
0.499,0.97,106.558,4
0.502,0.409,75.23100000000001,4
0.0963,0.1159999999999999,81.696,4
0.4479999999999999,0.645,183.327,4
0.34,0.209,137.042,4
0.723,0.624,169.95,4
0.1119999999999999,0.013,71.801,3
0.421,0.45,139.621,4
0.733,0.374,82.016,4
0.555,0.00716,116.036,4
0.387,0.00793,105.834,4
0.747,0.551,130.001,4
0.482,0.361,156.733,4
0.64,0.7559999999999999,85.064,4
0.628,0.111,119.957,3
0.8340000000000001,0.8240000000000001,139.967,4
0.172,0.0466,120.96,3
0.141,0.0282,145.22,3
0.6890000000000001,0.4639999999999999,140.558,4
0.8109999999999999,0.691,97.012,4
0.156,0.0293,74.452,4
0.8340000000000001,0.73,155.00799999999998,4
0.3829999999999999,0.1119999999999999,140.643,4
0.575,0.5710000000000001,105.049,4
0.272,0.105,86.664,4
0.802,0.778,121.977,4
0.823,0.624,105.007,4
0.526,0.862,90.052,4
0.6559999999999999,0.0133,61.514,3
0.596,0.372,139.967,4
0.5529999999999999,0.502,129.976,4
0.78,0.528,155.95,4
0.667,0.0777,141.0,4
0.208,0.018,79.314,4
0.305,0.0038799999999999,125.698,3
0.8390000000000001,0.741,98.046,4
0.301,0.0588,49.021,4
0.633,0.461,163.808,4
0.7959999999999999,0.742,175.91299999999998,4
0.347,0.8,103.725,4
0.8270000000000001,0.737,121.99,4
0.685,0.626,107.991,4
0.792,0.897,120.639,4
0.708,0.472,100.067,4
0.736,0.308,111.202,4
0.511,0.094,101.862,4
0.711,0.581,117.084,4
0.483,0.12,109.465,4
0.341,0.0073599999999999,77.256,5
0.177,0.0135,76.594,4
0.307,0.00767,68.919,3
0.634,0.893,124.621,4
0.424,0.0139999999999999,202.83900000000003,3
0.23,0.218,203.918,3
0.716,0.128,160.154,4
0.249,0.364,141.991,4
0.775,0.795,95.212,4
0.735,0.696,105.125,4
0.146,0.7190000000000001,68.021,4
0.133,0.0109,73.477,3
0.384,0.562,136.094,3
0.545,0.675,124.97,4
0.118,0.00417,95.401,3
0.526,0.59,150.414,4
0.44,0.0119,78.278,4
0.5870000000000001,0.409,120.028,4
0.48,0.7559999999999999,131.127,4
0.48,0.313,100.075,4
0.156,0.0316,136.526,3
0.768,0.755,132.002,4
0.568,0.6629999999999999,165.203,3
0.8079999999999999,0.85,106.855,4
0.0727,0.176,78.753,4
0.129,0.0156,71.65899999999999,3
0.606,0.62,124.169,4
0.7440000000000001,0.9,125.011,4
0.8290000000000001,0.3289999999999999,87.01100000000001,4
0.166,0.988,168.62900000000002,4
0.501,0.905,123.277,4
0.181,0.0141,133.48,4
0.317,0.158,130.503,3
0.476,0.777,167.96400000000003,4
0.574,0.012,123.169,4
0.726,0.838,91.987,4
0.722,0.47,95.118,4
0.628,0.737,91.507,4
0.7090000000000001,0.718,141.102,4
0.643,0.682,145.966,1
0.501,0.405,109.891,4
0.618,0.457,79.942,4
0.8140000000000001,0.847,128.014,4
0.4429999999999999,0.4029999999999999,143.46200000000002,4
0.2019999999999999,0.285,73.016,1
0.757,0.203,156.04,4
0.153,0.00923,73.277,3
0.611,0.71,144.16299999999998,4
0.521,0.7040000000000001,98.364,4
0.524,0.6659999999999999,94.885,4
0.726,0.4629999999999999,123.881,4
0.132,0.0492,83.12899999999999,4
0.612,0.631,94.985,4
0.531,0.7709999999999999,128.012,4
0.6409999999999999,0.634,90.983,4
0.321,0.0566,134.35299999999998,3
0.6,0.861,110.05,4
0.409,0.544,160.046,3
0.545,0.998,129.99200000000002,4
0.685,0.244,115.929,4
0.598,0.0979,101.52,4
0.855,0.515,100.045,4
0.547,0.091,63.807,4
0.2019999999999999,0.0269,140.36700000000002,4
0.858,0.426,89.98100000000001,4
0.515,0.0999,113.563,4
0.56,0.68,89.391,4
0.4529999999999999,0.971,85.027,4
0.88,0.8140000000000001,138.083,4
0.7190000000000001,0.775,125.945,4
0.718,0.691,100.008,4
0.816,0.669,173.93599999999998,4
0.713,0.6890000000000001,94.0,4
0.665,0.6729999999999999,132.642,4
0.55,0.501,130.283,4
0.594,0.161,116.808,4
0.642,0.57,81.99700000000001,4
0.498,0.141,139.099,4
0.77,0.759,127.973,4
0.401,0.165,111.885,3
0.541,0.09,69.404,1
0.853,0.588,125.976,4
0.527,0.0968,125.462,4
0.5760000000000001,0.432,132.144,4
0.59,0.63,119.962,4
0.5770000000000001,0.828,142.365,4
0.7290000000000001,0.7929999999999999,107.038,4
0.6920000000000001,0.8140000000000001,176.035,4
0.562,0.381,122.199,4
0.203,0.174,69.475,5
0.0612,0.017,62.232,3
0.62,0.906,123.047,4
0.281,0.58,151.56799999999998,3
0.605,0.7040000000000001,80.925,4
0.585,0.619,122.872,4
0.632,0.59,130.287,4
0.486,0.944,108.802,4
0.3829999999999999,0.292,104.789,4
0.7929999999999999,0.715,110.925,4
0.746,0.456,112.012,4
0.466,0.496,74.747,4
0.115,0.0852,65.125,4
0.7609999999999999,0.518,133.976,4
0.737,0.21,79.992,4
0.546,0.91,90.58,4
0.496,0.8370000000000001,169.995,4
0.7829999999999999,0.542,92.019,4
0.7909999999999999,0.65,106.998,4
0.732,0.396,140.04399999999998,4
0.494,0.476,88.9,4
0.349,0.381,113.44,3
0.639,0.727,170.019,4
0.4679999999999999,0.8590000000000001,180.158,3
0.486,0.41,107.824,3
0.2789999999999999,0.4539999999999999,150.661,4
0.752,0.764,121.958,4
0.184,0.2,86.196,4
0.2269999999999999,0.035,73.365,3
0.6779999999999999,0.65,109.971,4
0.432,0.852,118.256,4
0.3829999999999999,0.0768,73.756,3
0.564,0.455,146.686,4
0.18,0.0584,59.888000000000005,3
0.638,0.142,108.425,4
0.632,0.284,115.382,4
0.514,0.884,158.262,4
0.64,0.5710000000000001,109.56,5
0.546,0.945,135.128,4
0.52,0.601,169.97400000000002,4
0.415,0.416,112.502,5
0.414,0.568,78.806,4
0.5579999999999999,0.818,81.03399999999999,4
0.8340000000000001,0.945,130.418,4
0.738,0.88,86.99,4
0.695,0.762,120.042,4
0.191,0.0547,140.244,1
0.5429999999999999,0.611,121.963,4
0.44,0.632,139.999,4
0.7559999999999999,0.505,128.066,4
0.6459999999999999,0.831,133.431,4
0.172,0.109,71.556,4
0.677,0.7709999999999999,92.514,4
0.455,0.737,84.619,4
0.626,0.88,95.079,4
0.13,0.0121,74.309,3
0.419,0.287,130.042,4
0.381,0.2769999999999999,92.925,5
0.283,0.35,75.107,4
0.735,0.5,126.1,4
0.136,0.995,87.45200000000001,4
0.348,0.6859999999999999,178.46599999999998,3
0.159,0.00491,70.08800000000001,3
0.511,0.406,142.605,4
0.936,0.55,120.963,4
0.491,0.583,150.572,4
0.7490000000000001,0.748,110.437,4
0.7979999999999999,0.539,136.94899999999998,4
0.481,0.826,118.679,4
0.649,0.297,131.94,4
0.496,0.7490000000000001,96.15,4
0.332,0.3979999999999999,119.959,3
0.561,0.652,88.431,4
0.665,0.94,93.725,4
0.604,0.4589999999999999,105.908,4
0.742,0.48,135.811,4
0.477,0.994,125.058,4
0.148,0.0978,89.65799999999999,4
0.649,0.7170000000000001,125.001,4
0.476,0.261,169.94099999999997,4
0.6759999999999999,0.882,88.413,4
0.581,0.5589999999999999,125.078,3
0.758,0.496,99.985,4
0.7070000000000001,0.6409999999999999,112.017,4
0.481,0.132,112.918,3
0.377,0.173,132.187,4
0.556,0.386,165.47099999999998,3
0.657,0.6609999999999999,87.985,4
0.504,0.973,143.067,4
0.595,0.865,96.048,4
0.514,0.612,125.99,4
0.12,0.0113,57.354,4
0.942,0.152,134.998,4
0.782,0.753,74.983,4
0.523,0.758,135.437,4
0.89,0.407,84.999,4
0.621,0.589,98.12,3
0.241,0.1169999999999999,98.328,3
0.5710000000000001,0.3989999999999999,141.922,4
0.5720000000000001,0.3329999999999999,94.997,4
0.537,0.488,84.228,4
0.53,0.5429999999999999,149.85299999999998,4
0.284,0.0433,203.946,4
0.653,0.8759999999999999,130.091,4
0.8190000000000001,0.493,117.027,4
0.517,0.652,156.07,4
0.354,0.731,170.64,4
0.163,0.977,178.44,4
0.685,0.291,83.991,4
0.41,0.478,80.363,4
0.4589999999999999,0.8909999999999999,154.83700000000002,4
0.588,0.597,119.36,4
0.528,0.135,71.88,3
0.0637,0.946,75.99,4
0.2739999999999999,0.5670000000000001,144.713,4
0.662,0.861,92.047,4
0.434,0.0142,111.854,4
0.282,0.00689,102.878,4
0.384,0.733,137.834,4
0.846,0.483,160.071,4
0.396,0.198,138.624,3
0.237,0.0311,68.753,3
0.449,0.412,118.38,4
0.416,0.6809999999999999,149.892,4
0.5660000000000001,0.155,108.51,4
0.8440000000000001,0.961,172.429,3
0.843,0.547,117.009,4
0.8420000000000001,0.7340000000000001,137.958,4
0.4579999999999999,0.5720000000000001,82.553,4
0.451,0.318,106.993,4
0.804,0.54,115.932,4
0.446,0.759,129.486,4
0.607,0.8290000000000001,96.172,4
0.527,0.535,93.021,4
0.609,0.923,115.996,4
0.466,0.0532,81.711,4
0.529,0.0609,99.469,4
0.286,0.0304,102.607,4
0.42,0.353,111.938,4
0.841,0.823,126.999,4
0.71,0.283,130.072,4
0.679,0.465,120.047,4
0.866,0.5579999999999999,116.989,4
0.428,0.911,180.107,4
0.0,0.0421,0.0,0
0.693,0.797,154.91299999999998,4
0.141,0.0449,67.461,4
0.759,0.639,128.01,4
0.877,0.8540000000000001,114.472,4
0.82,0.593,114.996,4
0.687,0.792,100.015,4
0.561,0.652,88.431,4
0.286,0.168,68.1,3
0.63,0.698,94.023,4
0.5579999999999999,0.211,144.32299999999998,3
0.642,0.233,114.495,3
0.618,0.615,90.415,4
0.823,0.765,99.96,4
0.674,0.522,96.974,4
0.389,0.00546,62.515,4
0.713,0.746,135.02100000000002,4
0.26,0.216,140.102,3
0.136,0.0152,70.955,4
0.285,0.908,159.756,4
0.402,0.539,146.526,4
0.698,0.774,133.197,4
0.282,0.939,159.976,4
0.57,0.606,77.061,4
0.345,0.775,149.972,4
0.456,0.456,144.489,3
0.657,0.356,78.914,4
0.38,0.3329999999999999,79.891,3
0.557,0.511,156.042,4
0.494,0.946,103.408,4
0.511,0.0482,89.811,3
0.637,0.75,109.007,4
0.542,0.0263,69.359,4
0.667,0.574,139.911,4
0.532,0.6629999999999999,75.14,4
0.609,0.505,179.21400000000003,4
0.4589999999999999,0.427,139.90200000000002,3
0.69,0.447,74.005,4
0.7959999999999999,0.91,95.998,4
0.64,0.852,122.902,4
0.3229999999999999,0.331,73.89399999999999,4
0.77,0.875,128.026,4
0.779,0.705,101.022,4
0.286,0.0304,102.607,4
0.161,0.0443,64.398,3
0.505,0.657,196.0,3
0.7070000000000001,0.299,141.269,4
0.657,0.0328,121.723,4
0.263,0.209,70.91,3
0.767,0.907,105.243,4
0.573,0.462,89.927,4
0.6890000000000001,0.5820000000000001,99.021,4
0.805,0.315,140.045,4
0.363,0.0263,165.688,4
0.479,0.795,114.675,4
0.6890000000000001,0.7390000000000001,171.957,4
0.4579999999999999,0.351,79.993,3
0.805,0.346,149.986,4
0.414,0.53,115.6,3
0.764,0.32,91.019,4
0.38,0.242,66.558,3
0.196,0.174,216.021,4
0.6609999999999999,0.531,129.933,4
0.868,0.635,90.01899999999999,4
0.5820000000000001,0.742,94.942,4
0.332,0.0111,94.045,4
0.541,0.677,101.1,4
0.373,0.123,97.129,4
0.723,0.7170000000000001,121.996,4
0.88,0.7509999999999999,117.948,4
0.754,0.7909999999999999,122.029,4
0.62,0.8009999999999999,175.61900000000003,4
0.509,0.706,85.976,5
0.581,0.257,140.007,4
0.87,0.76,109.901,4
0.0612,0.017,62.232,3
0.546,0.471,100.323,3
0.514,0.882,92.147,4
0.7070000000000001,0.833,80.021,4
0.705,0.914,103.89,4
0.347,0.0228,75.968,1
0.755,0.871,139.937,4
0.433,0.478,121.946,4
0.672,0.855,123.056,4
0.7140000000000001,0.3929999999999999,67.589,4
0.304,0.0483,166.00599999999997,4
0.609,0.6679999999999999,80.92399999999999,4
0.47,0.431,157.98,4
